timestamp,asset,event,reason,z_score,cbd_score,analyst_signal,analyst_confidence,risk_approved,risk_rejection_reason,analyst_reasoning,risk_summary
2026-04-06 08:31:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.3543235656876615,,,,,,,
2026-04-06 08:32:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.3364467648726523,,,,,,,
2026-04-06 08:33:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,4.122471509015615,,,,,,,
2026-04-06 08:34:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,4.782481712611472,,,,,,,
2026-04-06 08:35:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.4440735292946383,,,,,,,
2026-04-06 08:36:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,1.526844971859975,,,,,,,
2026-04-06 08:36:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.0785521308516244,,,,,,,
2026-04-06 08:37:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,1.2276515819878049,,,,,,,
2026-04-06 08:37:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2371439646076463,,,,,,,
2026-04-06 08:38:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.184752093684026,,,,,,,
2026-04-06 08:38:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.138027163034036,,,,,,,
2026-04-06 08:38:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.7599053629188464,,,,,,,
2026-04-06 08:46:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2586200583429505,,,,,,,
2026-04-06 08:47:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.74290540978933,,,,,,,
2026-04-06 08:49:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,3.5825208947365987,,,,,,,
2026-04-06 08:54:00+00:00,ETH,trigger_admitted,z_score,2.040871992493078,0.47314383382877995,short,0.7578985261652023,True,,Triggered by z_score; z=2.041; abs_return=0.00214; CBD omega=0.473; rho_cb=0.926; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 08:56:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.0027772026466435,,,,,,,
2026-04-06 08:58:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.789502385679531,,,,,,,
2026-04-06 08:58:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.2990492119339003,,,,,,,
2026-04-06 08:59:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,0.7257919721457371,,,,,,,
2026-04-06 09:03:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.6319586962770543,,,,,,,
2026-04-06 09:04:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.9927477953203896,,,,,,,
2026-04-06 09:04:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,2.183788262325019,,,,,,,
2026-04-06 09:11:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,2.102531754415185,,,,,,,
2026-04-06 09:13:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.3000956856121144,,,,,,,
2026-04-06 09:13:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.3013282380691162,,,,,,,
2026-04-06 09:21:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.882674033494806,,,,,,,
2026-04-06 09:22:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.570633036167305,,,,,,,
2026-04-06 09:30:00+00:00,AVAX,trigger_admitted,z_score,2.266237524333499,0.43093764571084964,short,0.7674865310888499,True,,Triggered by z_score; z=2.266; abs_return=0.00185; CBD omega=0.431; rho_cb=0.737; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 09:30:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.5385047006560093,,,,,,,
2026-04-06 09:31:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.1759164076563913,,,,,,,
2026-04-06 09:38:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.780281565284856,,,,,,,
2026-04-06 09:40:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.436088525187385,,,,,,,
2026-04-06 09:40:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,4.7294253588098805,,,,,,,
2026-04-06 09:41:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.187060058208507,,,,,,,
2026-04-06 09:44:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.567713025848073,,,,,,,
2026-04-06 09:45:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.333070861538392,,,,,,,
2026-04-06 09:45:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.44158425631996,,,,,,,
2026-04-06 09:46:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.5449903122763557,,,,,,,
2026-04-06 09:46:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.1359151911866348,,,,,,,
2026-04-06 09:47:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,3.7804065985309205,,,,,,,
2026-04-06 09:49:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2999741936385742,,,,,,,
2026-04-06 09:52:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.5257730587452505,,,,,,,
2026-04-06 09:52:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.9454730251085746,,,,,,,
2026-04-06 09:54:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.4873536589296905,,,,,,,
2026-04-06 10:02:00+00:00,ETH,trigger_admitted,z_score,2.8594839263066034,0.30905592048556596,long,0.7905698982016415,True,,Triggered by z_score; z=2.859; abs_return=0.00249; CBD omega=0.309; rho_cb=0.269; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 10:02:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,4.308854385024614,,,,,,,
2026-04-06 10:10:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,4.188187162326807,,,,,,,
2026-04-06 10:13:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,3.061802720792551,,,,,,,
2026-04-06 10:15:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.4802395974796045,,,,,,,
2026-04-06 10:17:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,2.2687661755459234,,,,,,,
2026-04-06 10:22:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.3115116503665876,,,,,,,
2026-04-06 10:25:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.0424167053952313,,,,,,,
2026-04-06 10:29:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.506014771132025,,,,,,,
2026-04-06 10:29:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.8171233717287008,,,,,,,
2026-04-06 10:29:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.630322292202414,,,,,,,
2026-04-06 10:31:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.613955010661673,,,,,,,
2026-04-06 10:31:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.2490520664641096,,,,,,,
2026-04-06 10:31:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2227747320062456,,,,,,,
2026-04-06 10:35:00+00:00,AVAX,trigger_admitted,z_score,2.091101657309611,0.37745810518112094,short,0.742779753620993,True,,Triggered by z_score; z=2.091; abs_return=0.00208; CBD omega=0.377; rho_cb=0.710; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 10:36:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.3809814721546623,,,,,,,
2026-04-06 10:47:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,3.989848736243465,,,,,,,
2026-04-06 10:50:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.0453556017492263,,,,,,,
2026-04-06 10:51:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.7157179174698927,,,,,,,
2026-04-06 10:59:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,3.132212169305557,,,,,,,
2026-04-06 11:00:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.756957760126039,,,,,,,
2026-04-06 11:02:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.586410454957671,,,,,,,
2026-04-06 11:09:00+00:00,BCH,trigger_admitted,z_score,2.4466666284052665,0.3587932676187425,short,0.7674919837961698,True,,Triggered by z_score; z=2.447; abs_return=0.00238; CBD omega=0.359; rho_cb=0.517; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 11:09:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.7578480057424404,,,,,,,
2026-04-06 11:09:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.9960198545790364,,,,,,,
2026-04-06 11:12:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.8700100473938424,,,,,,,
2026-04-06 11:12:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.12131552677494,,,,,,,
2026-04-06 11:16:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.345735619807745,,,,,,,
2026-04-06 11:17:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,2.6552004261556466,,,,,,,
2026-04-06 11:18:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.227896540297541,,,,,,,
2026-04-06 11:26:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,4.011520709815847,,,,,,,
2026-04-06 11:29:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.069061948122378,,,,,,,
2026-04-06 11:31:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.2946686945789874,,,,,,,
2026-04-06 11:33:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.332207458671385,,,,,,,
2026-04-06 11:33:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.184968855001254,,,,,,,
2026-04-06 11:34:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.256892571613728,,,,,,,
2026-04-06 11:34:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.6061107582740233,,,,,,,
2026-04-06 11:34:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.489463832029913,,,,,,,
2026-04-06 11:36:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.6600882480244334,,,,,,,
2026-04-06 11:36:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,5.126688478294648,,,,,,,
2026-04-06 11:36:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.3005169045292555,,,,,,,
2026-04-06 11:40:00+00:00,SOL,trigger_admitted,z_score,2.789382813599842,0.27430540217096444,long,0.7780117055221802,True,,Triggered by z_score; z=2.789; abs_return=0.00251; CBD omega=0.274; rho_cb=0.222; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 11:42:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.0387577835820383,,,,,,,
2026-04-06 11:43:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.4759556322732696,,,,,,,
2026-04-06 11:44:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.211785717290963,,,,,,,
2026-04-06 11:44:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.5087133224421874,,,,,,,
2026-04-06 11:45:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,3.329173799027279,,,,,,,
2026-04-06 11:54:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.519759473896589,,,,,,,
2026-04-06 11:54:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.4846759527173243,,,,,,,
2026-04-06 11:55:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,4.671794563628489,,,,,,,
2026-04-06 11:56:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.4602531503969662,,,,,,,
2026-04-06 11:57:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,2.0808827771297675,,,,,,,
2026-04-06 12:00:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,3.3051715993096042,,,,,,,
2026-04-06 12:00:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,3.0457826980264655,,,,,,,
2026-04-06 12:00:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,8.739880964450924,,,,,,,
2026-04-06 12:00:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.241757740109368,,,,,,,
2026-04-06 12:00:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,5.901078396425482,,,,,,,
2026-04-06 12:01:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,4.422423930791874,,,,,,,
2026-04-06 12:01:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.3630624571204186,,,,,,,
2026-04-06 12:01:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,3.4532717393300514,,,,,,,
2026-04-06 12:01:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,3.8365160701709415,,,,,,,
2026-04-06 12:02:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,5.785259375644747,,,,,,,
2026-04-06 12:02:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,4.559461057501532,,,,,,,
2026-04-06 12:02:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,5.482833170583466,,,,,,,
2026-04-06 12:02:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.9329517255609905,,,,,,,
2026-04-06 12:02:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.487350783380743,,,,,,,
2026-04-06 12:03:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.207308621085484,,,,,,,
2026-04-06 12:03:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.682742024432484,,,,,,,
2026-04-06 12:03:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.3044414779079134,,,,,,,
2026-04-06 12:03:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.7233695514242804,,,,,,,
2026-04-06 12:03:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.634120389593381,,,,,,,
2026-04-06 12:03:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.9550557987798194,,,,,,,
2026-04-06 12:04:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.2051934758937035,,,,,,,
2026-04-06 12:04:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.4786659289125224,,,,,,,
2026-04-06 12:04:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.0162774913133097,,,,,,,
2026-04-06 12:04:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.6732635884717832,,,,,,,
2026-04-06 12:05:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.371932668585207,,,,,,,
2026-04-06 12:05:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2469107978774003,,,,,,,
2026-04-06 12:06:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.1144386854920996,,,,,,,
2026-04-06 12:06:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.154055026920692,,,,,,,
2026-04-06 12:06:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.5683664750043873,,,,,,,
2026-04-06 12:07:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,1.7752721499756223,,,,,,,
2026-04-06 12:07:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.2631935224484663,,,,,,,
2026-04-06 12:07:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.7148623758283565,,,,,,,
2026-04-06 12:08:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.3721391519247315,,,,,,,
2026-04-06 12:08:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.5303503403947083,,,,,,,
2026-04-06 12:08:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.957309297007657,,,,,,,
2026-04-06 12:08:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.5510226172369608,,,,,,,
2026-04-06 12:08:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.049265632556396,,,,,,,
2026-04-06 12:09:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.4321730795055894,,,,,,,
2026-04-06 12:09:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,0.9692125814608197,,,,,,,
2026-04-06 12:09:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.7669134919918332,,,,,,,
2026-04-06 12:09:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.153138178010399,,,,,,,
2026-04-06 12:09:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.389569625943834,,,,,,,
2026-04-06 12:10:00+00:00,BCH,trigger_admitted,abs_return_floor,1.1520549912970943,0.008523239850303677,short,0.5938690472738283,False,confidence_below_gate,Triggered by abs_return_floor; z=1.152; abs_return=0.00349; CBD omega=0.009; rho_cb=0.017; deterministic proxy decision.,Rejected before LLM validation: confidence gate failed.
2026-04-06 12:10:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.0381931626566085,,,,,,,
2026-04-06 12:10:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,1.4684484420735442,,,,,,,
2026-04-06 12:10:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.5406625037633432,,,,,,,
2026-04-06 12:11:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.3721382241976758,,,,,,,
2026-04-06 12:11:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,0.8583061601386827,,,,,,,
2026-04-06 12:11:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.1170062565936398,,,,,,,
2026-04-06 12:11:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,1.6337030329301014,,,,,,,
2026-04-06 12:11:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.5047569460933994,,,,,,,
2026-04-06 12:12:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,0.6525670536088441,,,,,,,
2026-04-06 12:12:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,0.8658179306008636,,,,,,,
2026-04-06 12:12:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,0.9039819624694054,,,,,,,
2026-04-06 12:12:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.1211840546402052,,,,,,,
2026-04-06 12:12:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.6891014818763357,,,,,,,
2026-04-06 12:13:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,0.9177685122346265,,,,,,,
2026-04-06 12:13:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,1.0571542018201303,,,,,,,
2026-04-06 12:13:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.0787020187848513,,,,,,,
2026-04-06 12:13:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,1.6177644701407785,,,,,,,
2026-04-06 12:13:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.233288876622637,,,,,,,
2026-04-06 12:14:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,0.851667723515299,,,,,,,
2026-04-06 12:14:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,0.8403131234618917,,,,,,,
2026-04-06 12:15:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,0.9074732409427825,,,,,,,
2026-04-06 12:15:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,0.8299597608594221,,,,,,,
2026-04-06 12:15:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,0.6653404290084822,,,,,,,
2026-04-06 12:16:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,0.8881443869668085,,,,,,,
2026-04-06 12:16:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,0.5508460025178346,,,,,,,
2026-04-06 12:16:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,0.9258671557126652,,,,,,,
2026-04-06 12:17:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,0.4966042206866109,,,,,,,
2026-04-06 12:18:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,1.8831516201281366,,,,,,,
2026-04-06 12:18:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,1.9341349060938309,,,,,,,
2026-04-06 12:18:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.358118015743409,,,,,,,
2026-04-06 12:18:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,0.9208769361820176,,,,,,,
2026-04-06 12:18:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.5659343570391617,,,,,,,
2026-04-06 12:19:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,0.8970446766387304,,,,,,,
2026-04-06 12:19:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,0.7416536013538265,,,,,,,
2026-04-06 12:19:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,1.5058419353231192,,,,,,,
2026-04-06 12:19:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,1.6217112949942447,,,,,,,
2026-04-06 12:19:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,1.3441356554000599,,,,,,,
2026-04-06 12:24:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.214235550483444,,,,,,,
2026-04-06 12:29:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.245271619966447,,,,,,,
2026-04-06 12:35:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.10308467318014,,,,,,,
2026-04-06 12:37:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.223653876861262,,,,,,,
2026-04-06 12:46:00+00:00,XPL,trigger_admitted,z_score,3.122886337779952,0.7116683995023219,short,0.8921645869228606,True,,Triggered by z_score; z=3.123; abs_return=0.00280; CBD omega=0.712; rho_cb=0.994; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 12:53:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.7261945516765853,,,,,,,
2026-04-06 12:55:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.710405061796516,,,,,,,
2026-04-06 12:58:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.1564956963364534,,,,,,,
2026-04-06 12:59:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.265545536201357,,,,,,,
2026-04-06 13:05:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,3.4527157717909938,,,,,,,
2026-04-06 13:07:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.27040928430298,,,,,,,
2026-04-06 13:24:00+00:00,BCH,trigger_admitted,z_score,2.873310662173588,0.5140111698287981,long,0.8326670869396466,True,,Triggered by z_score; z=2.873; abs_return=0.00277; CBD omega=0.514; rho_cb=0.674; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 13:25:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.107264871207282,,,,,,,
2026-04-06 13:25:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.0742575369461984,,,,,,,
2026-04-06 13:27:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.1442478714879076,,,,,,,
2026-04-06 13:31:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.8337685782468496,,,,,,,
2026-04-06 13:33:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.9678449189626863,,,,,,,
2026-04-06 13:37:00+00:00,XPL,trigger_discarded,pipeline_busy_or_global_cooldown,2.2503702547755435,,,,,,,
2026-04-06 13:39:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,4.693470006336255,,,,,,,
2026-04-06 13:40:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.1470013615836687,,,,,,,
2026-04-06 13:40:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.5432323914943145,,,,,,,
2026-04-06 13:43:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.091849101385984,,,,,,,
2026-04-06 13:44:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,2.1261135605344728,,,,,,,
2026-04-06 13:49:00+00:00,BCH,trigger_discarded,pipeline_busy_or_global_cooldown,2.6638429640545906,,,,,,,
2026-04-06 13:49:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.542017591740483,,,,,,,
2026-04-06 13:51:00+00:00,FARTCOIN,trigger_discarded,pipeline_busy_or_global_cooldown,3.057092194257888,,,,,,,
2026-04-06 13:55:00+00:00,ETH,trigger_admitted,z_score_and_abs_return_floor,3.7702234597696402,0.31604087957628524,short,0.8648260526968282,True,,Triggered by z_score_and_abs_return_floor; z=3.770; abs_return=0.00328; CBD omega=0.316; rho_cb=0.045; deterministic proxy decision.,Approved by deterministic hard gates.
2026-04-06 13:57:00+00:00,ETH,trigger_discarded,pipeline_busy_or_global_cooldown,2.1102451945015597,,,,,,,
2026-04-06 13:58:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,2.092840699198643,,,,,,,
2026-04-06 14:00:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.0285819299164,,,,,,,
2026-04-06 14:00:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.064653009281825,,,,,,,
2026-04-06 14:01:00+00:00,CC,trigger_discarded,pipeline_busy_or_global_cooldown,3.937992337761681,,,,,,,
2026-04-06 14:02:00+00:00,SOL,trigger_discarded,pipeline_busy_or_global_cooldown,2.4706363539773477,,,,,,,
2026-04-06 14:06:00+00:00,AVAX,trigger_discarded,pipeline_busy_or_global_cooldown,2.1044391567845544,,,,,,,
2026-04-06 14:06:00+00:00,BTC,trigger_discarded,pipeline_busy_or_global_cooldown,3.0687465571633687,,,,,,,
